# RELATORIO DE COMPARACAO MORPHE
# gerado: 2026-05-07 13:07:41
# bundle: /home/coordenador/Documentos/Morphe/Python/fft_bundle.mrph
# bundle_saved: 2026-05-07 13:05:26
# bundle_title: Morphe FFT
# tipo: fft
# fft_mode: magnitude
# sinal_entrada: x[n] - Retangular A=10000.0, início=0, largura=8, N=64
# fs_entrada: 1.0
# n_amostras_entrada: 64

## METRICAS (FPGA vs NumPy)
n_amostras_comparadas:  1024
erro_abs_max:           79687.5
erro_rms:               28173.78811
snr_db:                 0.0340 dB
erro_rel_max:           0.996095 (em indice 895)
norma_referencia:       905096.6799
norma_diferenca:        901561.2196

## ARRAYS (n  fpga  numpy  erro)
102	7.55845254e+01	1.93503330e+04	-1.92747485e+04
103	7.23751055e+01	1.85286053e+04	-1.84562302e+04
104	6.91832922e+01	1.77112711e+04	-1.76420878e+04
105	6.60081659e+01	1.68985728e+04	-1.68325646e+04
106	6.28524805e+01	1.60907504e+04	-1.60278980e+04
107	5.97172907e+01	1.52880413e+04	-1.52283241e+04
108	5.66029533e+01	1.44906801e+04	-1.44340771e+04
109	5.35095872e+01	1.36988984e+04	-1.36453888e+04
110	5.04394045e+01	1.29129251e+04	-1.28624857e+04
111	4.73927442e+01	1.21329861e+04	-1.20855934e+04
112	4.43718204e+01	1.13593042e+04	-1.13149324e+04
113	4.13745351e+01	1.05920989e+04	-1.05507244e+04
114	3.84035547e+01	9.83158665e+03	-9.79318310e+03
115	3.54598823e+01	9.07798048e+03	-9.04252060e+03
116	3.25438644e+01	8.33149006e+03	-8.29894620e+03
117	2.96563133e+01	7.59232159e+03	-7.56266527e+03
118	2.67982830e+01	6.86067769e+03	-6.83387941e+03
119	2.39705668e+01	6.13675742e+03	-6.11278686e+03
120	2.11745456e+01	5.42075612e+03	-5.39958157e+03
121	1.84092426e+01	4.71286536e+03	-4.69445612e+03
122	1.56762105e+01	4.01327292e+03	-3.99759671e+03
123	1.29767943e+01	3.32216268e+03	-3.30918589e+03
124	1.03112127e+01	2.63971456e+03	-2.62940335e+03
125	7.67979413e+00	1.96610447e+03	-1.95842467e+03
126	5.08351803e+00	1.30150424e+03	-1.29642072e+03
127	2.52355099e+00	6.46081581e+02	-6.43558030e+02
128	0.00000000e+00	0.00000000e+00	0.00000000e+00
129	2.48668627e+00	6.36581234e+02	-6.34094548e+02
130	4.93590076e+00	1.26350715e+03	-1.25857125e+03
131	7.34635197e+00	1.88062713e+03	-1.87328078e+03
132	9.71833889e+00	2.48779494e+03	-2.47807660e+03
133	1.20503858e+01	3.08486881e+03	-3.07281842e+03
134	1.43427601e+01	3.67171144e+03	-3.65736868e+03
135	1.65946559e+01	4.24819007e+03	-4.23159541e+03
136	1.88051490e+01	4.81417652e+03	-4.79537137e+03
137	2.09742743e+01	5.36954722e+03	-5.34857295e+03
138	2.31018833e+01	5.91418325e+03	-5.89108136e+03
139	2.51869154e+01	6.44797035e+03	-6.42278344e+03
140	2.72294818e+01	6.97079903e+03	-6.94356955e+03
141	2.92283202e+01	7.48256449e+03	-7.45333617e+03
142	3.11838953e+01	7.98316676e+03	-7.95198286e+03
143	3.30952468e+01	8.47251063e+03	-8.43941539e+03
144	3.49624217e+01	8.95050575e+03	-8.91554333e+03
145	3.67844890e+01	9.41706661e+03	-9.38028212e+03
146	3.85622346e+01	9.87211257e+03	-9.83355034e+03
147	4.02942403e+01	1.03155679e+04	-1.02752736e+04
148	4.19811533e+01	1.07473617e+04	-1.07053806e+04
149	4.36214798e+01	1.11674281e+04	-1.11238067e+04
150	4.52168606e+01	1.15757062e+04	-1.15304893e+04
151	4.67652182e+01	1.19721397e+04	-1.19253745e+04
152	4.82671079e+01	1.23566778e+04	-1.23084107e+04
153	4.97218232e+01	1.27292742e+04	-1.26795523e+04
154	5.11309248e+01	1.30898877e+04	-1.30387568e+04
155	5.24924429e+01	1.34384821e+04	-1.33859897e+04
156	5.38074593e+01	1.37750263e+04	-1.37212188e+04
157	5.50745803e+01	1.40994938e+04	-1.40444192e+04
158	5.62949381e+01	1.44118633e+04	-1.43555683e+04
159	5.74676069e+01	1.47121184e+04	-1.46546508e+04
160	5.85941062e+01	1.50002477e+04	-1.49416536e+04
161	5.96716706e+01	1.52762446e+04	-1.52165729e+04
162	6.07026835e+01	1.55401074e+04	-1.54794047e+04
163	6.16859343e+01	1.57918395e+04	-1.57301536e+04
164	6.26220992e+01	1.60314490e+04	-1.59688269e+04
165	6.35099710e+01	1.62589488e+04	-1.61954388e+04
166	6.43517831e+01	1.64743568e+04	-1.64100051e+04
167	6.51458655e+01	1.66776957e+04	-1.66125499e+04
168	6.58931767e+01	1.68689929e+04	-1.68030998e+04
169	6.65929853e+01	1.70482806e+04	-1.69816876e+04
170	6.72467489e+01	1.72155957e+04	-1.71483490e+04
171	6.78536974e+01	1.73709799e+04	-1.73031262e+04
172	6.84149897e+01	1.75144794e+04	-1.74460644e+04
173	6.89283569e+01	1.76461451e+04	-1.75772168e+04
174	6.93971955e+01	1.77660327e+04	-1.76966355e+04
175	6.98196438e+01	1.78742020e+04	-1.78043824e+04
176	7.01969977e+01	1.79707178e+04	-1.79005208e+04
177	7.05280100e+01	1.80556490e+04	-1.79851210e+04
178	7.08154080e+01	1.81290691e+04	-1.80582537e+04
179	7.10574341e+01	1.81910560e+04	-1.81199986e+04
180	7.12552960e+01	1.82416919e+04	-1.81704366e+04
181	7.14082280e+01	1.82810631e+04	-1.82096549e+04
182	7.15188146e+01	1.83092604e+04	-1.82377416e+04
183	7.15856461e+01	1.83263786e+04	-1.82547930e+04
184	7.16096995e+01	1.83325167e+04	-1.82609070e+04
185	7.15902528e+01	1.83277777e+04	-1.82561874e+04
186	7.15301775e+01	1.83122686e+04	-1.82407384e+04
187	7.14279053e+01	1.82861004e+04	-1.82146725e+04
188	7.12851450e+01	1.82493879e+04	-1.81781028e+04
189	7.11001455e+01	1.82022499e+04	-1.81311497e+04
190	7.08762221e+01	1.81448086e+04	-1.80739324e+04
191	7.06120300e+01	1.80771902e+04	-1.80065782e+04
192	7.03099136e+01	1.79995245e+04	-1.79292145e+04
193	6.99671974e+01	1.79119446e+04	-1.78419774e+04
194	6.95872279e+01	1.78145872e+04	-1.77450000e+04
195	6.91692076e+01	1.77075927e+04	-1.76384234e+04
196	6.87142593e+01	1.75911043e+04	-1.75223900e+04
197	6.82218489e+01	1.74652688e+04	-1.73970469e+04
198	6.76946712e+01	1.73302361e+04	-1.72625414e+04
199	6.71319570e+01	1.71861593e+04	-1.71190273e+04
200	6.65345089e+01	1.70331943e+04	-1.69666598e+04
201	6.59021420e+01	1.68715001e+04	-1.68055980e+04
202	6.52372825e+01	1.67012387e+04	-1.66360014e+04
203	6.45393467e+01	1.65225745e+04	-1.64580351e+04
204	6.38101154e+01	1.63356749e+04	-1.62718648e+04
205	6.30476906e+01	1.61407099e+04	-1.60776622e+04
206	6.22556649e+01	1.59378519e+04	-1.58755963e+04
207	6.14332624e+01	1.57272759e+04	-1.56658427e+04
208	6.05815885e+01	1.55091592e+04	-1.54485776e+04
209	5.96999985e+01	1.52836812e+04	-1.52239812e+04
210	5.87916312e+01	1.50510238e+04	-1.49922322e+04
211	5.78555560e+01	1.48113708e+04	-1.47535153e+04
212	5.68928265e+01	1.45649081e+04	-1.45080152e+04
213	5.59030986e+01	1.43118233e+04	-1.42559202e+04
214	5.48899511e+01	1.40523062e+04	-1.39974163e+04
215	5.38518907e+01	1.37865481e+04	-1.37326962e+04
216	5.27901537e+01	1.35147418e+04	-1.34619517e+04
217	5.17048005e+01	1.32370821e+04	-1.31853773e+04
218	5.05985793e+01	1.29537649e+04	-1.29031663e+04
219	4.94705675e+01	1.26649874e+04	-1.26155169e+04
220	4.83225899e+01	1.23709485e+04	-1.23226259e+04
221	4.71536828e+01	1.20718478e+04	-1.20246941e+04
222	4.59667027e+01	1.17678864e+04	-1.17219197e+04
223	4.47611416e+01	1.14592660e+04	-1.14145049e+04
224	4.35392657e+01	1.11461896e+04	-1.11026503e+04
225	4.22993988e+01	1.08288606e+04	-1.07865612e+04
226	4.10444491e+01	1.05074835e+04	-1.04664390e+04
227	3.97739779e+01	1.01822631e+04	-1.01424891e+04
228	3.84892244e+01	9.85340484e+03	-9.81491562e+03
229	3.71902111e+01	9.52111465e+03	-9.48392444e+03
230	3.58802985e+01	9.18559871e+03	-9.14971841e+03
231	3.45579609e+01	8.84706344e+03	-8.81250548e+03
232	3.32246388e+01	8.50571543e+03	-8.47249079e+03
233	3.18804939e+01	8.16176130e+03	-8.12988080e+03
234	3.05279302e+01	7.81540762e+03	-7.78487969e+03
235	2.91667731e+01	7.46686083e+03	-7.43769405e+03
236	2.77976120e+01	7.11632713e+03	-7.08852952e+03
237	2.64207858e+01	6.76401240e+03	-6.73759161e+03
238	2.50389267e+01	6.41012209e+03	-6.38508316e+03
239	2.36513138e+01	6.05486115e+03	-6.03120983e+03
240	2.22593804e+01	5.69843391e+03	-5.67617453e+03
241	2.08626567e+01	5.34104404e+03	-5.32018138e+03
242	1.94641954e+01	4.98289438e+03	-4.96343019e+03
243	1.80629838e+01	4.62418693e+03	-4.60612395e+03
244	1.66599110e+01	4.26512271e+03	-4.24846280e+03
245	1.52562129e+01	3.90590169e+03	-3.89064548e+03
246	1.38538038e+01	3.54672270e+03	-3.53286890e+03
247	1.24516900e+01	3.18778335e+03	-3.17533166e+03
248	1.10514959e+01	2.82927992e+03	-2.81822843e+03
249	9.65309567e+00	2.47140731e+03	-2.46175421e+03
250	8.25883406e+00	2.11435891e+03	-2.10610008e+03
251	6.86811316e+00	1.75832658e+03	-1.75145846e+03
252	5.48205758e+00	1.40350048e+03	-1.39801843e+03
253	4.10117997e+00	1.05006909e+03	-1.04596791e+03
254	2.72727841e+00	6.98219040e+02	-6.95491762e+02
255	1.35984658e+00	3.48135084e+02	-3.46775237e+02
256	0.00000000e+00	0.00000000e+00	0.00000000e+00
257	1.35206667e+00	3.46005481e+02	-3.44653414e+02
258	2.69406898e+00	6.89702752e+02	-6.87008683e+02
259	4.02706056e+00	1.03091541e+03	-1.02688835e+03
260	5.34986657e+00	1.36946932e+03	-1.36411945e+03
261	6.66176825e+00	1.70519269e+03	-1.69853092e+03
262	7.96083562e+00	2.03791616e+03	-2.02995532e+03
263	9.24817155e+00	2.36747284e+03	-2.35822467e+03
264	1.05225764e+01	2.69369842e+03	-2.68317584e+03
265	1.17834842e+01	3.01643118e+03	-3.00464769e+03
266	1.30294895e+01	3.33551211e+03	-3.32248262e+03
267	1.42609500e+01	3.65078497e+03	-3.63652402e+03
268	1.54770718e+01	3.96209629e+03	-3.94661922e+03
269	1.66773298e+01	4.26929552e+03	-4.25261819e+03
270	1.78600852e+01	4.57223504e+03	-4.55437495e+03
271	1.90263439e+01	4.87077021e+03	-4.85174386e+03
272	2.01747679e+01	5.16475945e+03	-5.14458468e+03
273	2.13051935e+01	5.45406429e+03	-5.43275910e+03
274	2.24159299e+01	5.73854944e+03	-5.71613351e+03
275	2.35078642e+01	6.01808279e+03	-5.99457492e+03
276	2.45804159e+01	6.29253552e+03	-6.26795510e+03
277	2.56324093e+01	6.56178211e+03	-6.53614970e+03
278	2.66627135e+01	6.82570041e+03	-6.79903770e+03
279	2.76724038e+01	7.08417167e+03	-7.05649927e+03
280	2.86603594e+01	7.33708059e+03	-7.30842023e+03
281	2.96263025e+01	7.58431536e+03	-7.55468906e+03
282	3.05688765e+01	7.82576770e+03	-7.79519883e+03
283	3.14891256e+01	8.06133291e+03	-8.02984379e+03
284	3.23862311e+01	8.29090988e+03	-8.25852365e+03
285	3.32592779e+01	8.51440114e+03	-8.48114187e+03
286	3.41076213e+01	8.73171292e+03	-8.69760530e+03
287	3.49321460e+01	8.94275512e+03	-8.90782297e+03
288	3.57316645e+01	9.14744138e+03	-9.11170972e+03
289	3.65059796e+01	9.34568914e+03	-9.30918316e+03
290	3.72546706e+01	9.53741957e+03	-9.50016490e+03
291	3.79777408e+01	9.72255768e+03	-9.68457994e+03
292	3.86755756e+01	9.90103232e+03	-9.86235674e+03
293	3.93465126e+01	1.00727762e+04	-1.00334297e+04
294	3.99904489e+01	1.02377258e+04	-1.01977353e+04
295	4.06080229e+01	1.03958216e+04	-1.03552136e+04
296	4.11984635e+01	1.05470081e+04	-1.05058096e+04
297	4.17620773e+01	1.06912333e+04	-1.06494712e+04
298	4.22977325e+01	1.08284495e+04	-1.07861518e+04
299	4.28059257e+01	1.09586129e+04	-1.09158070e+04
300	4.32873427e+01	1.10816834e+04	-1.10383961e+04
301	4.37399711e+01	1.11976251e+04	-1.11538852e+04
302	4.41646345e+01	1.13064059e+04	-1.12622413e+04
303	4.45614140e+01	1.14079977e+04	-1.13634363e+04
304	4.49303310e+01	1.15023764e+04	-1.14574460e+04
305	4.52707988e+01	1.15895216e+04	-1.15442508e+04
306	4.55824750e+01	1.16694171e+04	-1.16238346e+04
307	4.58663144e+01	1.17420506e+04	-1.16961843e+04
308	4.61221959e+01	1.18074136e+04	-1.17612914e+04
309	4.63490452e+01	1.18655016e+04	-1.18191526e+04
310	4.65472029e+01	1.19163140e+04	-1.18697668e+04
311	4.67171848e+01	1.19598541e+04	-1.19131369e+04
312	4.68590640e+01	1.19961289e+04	-1.19492698e+04
313	4.69724137e+01	1.20251495e+04	-1.19781771e+04
314	4.70570210e+01	1.20469307e+04	-1.19998737e+04
315	4.71140413e+01	1.20614911e+04	-1.20143771e+04
316	4.71430817e+01	1.20688532e+04	-1.20217101e+04
317	4.71438887e+01	1.20690432e+04	-1.20218993e+04
318	4.71164688e+01	1.20620908e+04	-1.20149744e+04
319	4.70613827e+01	1.20480299e+04	-1.20009686e+04
